Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79
165,0.332177371,0.357978816,0.22334367,0.354649827,0.326101591,0.39127632,0.305313379,0.232387337,0.39420101,0.36282143,0.364540686,0.361654808,0.152736291,0.277944607,0.278297166,0.40549467,0.364879007,0.35747396,0.248472231,0.378943513,0.282427219,0.239677668,0.318706825,0.367838611,0.317176178,0.345709652,0.287290394,0.286030745,0.330795998,0.362480526,0.332904816,0.3060301,0.311282863,0.2946645,0.377633671,0.319713689,0.376904771,0.2674029,0.322653229,0.354828224,0.34795544,0.201731041,0.306106781,0.304640045,0.360211879,0.313360025,0.293123347,0.34994856,0.322341378,0.296154581,0.272469344,0.260276256,0.299680193,0.376742313,0.274285649,0.184277536,0.362097616,0.300353746,0.263813287,0.279650589,0.297548289,0.290983737,0.194594459,0.280153406,0.296505414,0.256929147,0.264201944,0.233379625,0.330115497,0.225647153,0.288204504,0.336439729,0.27857014,0.334284375,0.258287378,0.265464574,0.276537207,0.300770847,0.225523646,0.241954287
167,0.33911773,0.36253826,0.308761013,0.378243023,0.327704036,0.348988187,0.325180429,0.272848713,0.357902348,0.356878901,0.383531886,0.332616627,0.185949269,0.337693447,0.312132356,0.369349623,0.338359797,0.355171329,0.284363228,0.33957333,0.297988063,0.281511486,0.379751104,0.331993622,0.318905491,0.328606117,0.385255265,0.329150921,0.305191159,0.390407658,0.335280031,0.331130826,0.317826551,0.330216473,0.349804121,0.345681787,0.349256378,0.275722215,0.313661665,0.370920068,0.338636023,0.209888992,0.319961917,0.392798156,0.348150665,0.33532483,0.299561766,0.32632733,0.309904903,0.334780991,0.329893792,0.341006064,0.307717198,0.345616806,0.31320492,0.20562692,0.325433177,0.32676149,0.270436963,0.28137311,0.334762925,0.324584311,0.185737181,0.28197194,0.329918975,0.299872458,0.377499795,0.303223726,0.284460741,0.319497097,0.310067737,0.342304105,0.307123858,0.357595593,0.352863359,0.334434068,0.386977202,0.391458684,0.275736704,0.308571881
168,0.316635122,0.336692726,0.32888496,0.379641483,0.305321286,0.358531853,0.295804965,0.280562744,0.348324095,0.330214473,0.386254892,0.340596241,0.174093375,0.295368309,0.285413268,0.372223482,0.341042454,0.342094501,0.224163923,0.335267862,0.308496865,0.23932203,0.331933796,0.326509684,0.300627517,0.331970803,0.334354093,0.295686784,0.330704351,0.389949823,0.297902972,0.290605384,0.300094955,0.308162987,0.342071029,0.344145934,0.349982098,0.252176842,0.284296637,0.378583108,0.333837333,0.190343694,0.330403201,0.347537036,0.358236084,0.353869791,0.277182045,0.315181844,0.32957311,0.329670931,0.320619931,0.328696358,0.293856554,0.34919107,0.277241165,0.208257891,0.337625253,0.295305644,0.25686116,0.273637871,0.326816174,0.257513861,0.129236142,0.256893456,0.260506769,0.207512309,0.244603692,0.194452654,0.319609739,0.241025956,0.255330096,0.209768681,0.223676062,0.318708797,0.263123222,0.249299812,0.310466458,0.30204313,0.255756537,0.251922498
169,0.376836679,0.357643064,0.341222759,0.29269747,0.364253508,0.409394596,0.345752903,0.289258631,0.375235519,0.329036368,0.301314128,0.391136719,0.174476056,0.313839576,0.325175349,0.402249468,0.364512831,0.31655417,0.249018403,0.365056349,0.35216919,0.252823078,0.25357544,0.38578701,0.357348755,0.35232971,0.327122441,0.320811731,0.361287377,0.277614966,0.307898079,0.252766237,0.355092866,0.332330585,0.357392343,0.277624079,0.406811024,0.288035029,0.266230519,0.28645425,0.350226598,0.237508142,0.361872924,0.264840773,0.302308034,0.259124586,0.339768248,0.387119191,0.35895735,0.352575905,0.338605459,0.326993651,0.329751794,0.381648596,0.314003446,0.167077092,0.396185543,0.247403085,0.24086853,0.313745588,0.335109019,0.295883902,0.174677135,0.263295946,0.326690469,0.274143668,0.277178009,0.243046419,0.287512967,0.272792169,0.251331753,0.276968004,0.280514538,0.375411259,0.290089716,0.290371026,0.269376987,0.263199123,0.255346556,0.242900646
170,0.329557488,0.321278763,0.360790153,0.365334106,0.328055742,0.360549783,0.308018714,0.297488363,0.402391503,0.288917338,0.374610702,0.341231172,0.174354621,0.288606095,0.294981552,0.39576901,0.309227146,0.375301038,0.234197288,0.363971998,0.323977386,0.239163807,0.237576882,0.33659337,0.303018724,0.305186657,0.255955932,0.249139989,0.313306483,0.335396337,0.272728307,0.231906533,0.310715745,0.258095207,0.339533324,0.334800305,0.359035825,0.244840448,0.271418733,0.354896093,0.312033745,0.222860997,0.300684442,0.27523951,0.368258138,0.308479277,0.275352036,0.329409351,0.330733816,0.276458323,0.259682201,0.240622525,0.304764472,0.34944355,0.27268029,0.198177796,0.326504524,0.230371505,0.220565759,0.244450244,0.319131328,0.286588281,0.162721984,0.237892861,0.236455813,0.233908546,0.257376434,0.229373294,0.258331584,0.253519065,0.251048595,0.272248295,0.257036015,0.3792892,0.255434182,0.256322575,0.250205486,0.2741646,0.297865512,0.253772172
171,0.344323546,0.376083505,0.289086515,0.354382908,0.340547562,0.375390756,0.330910918,0.253379741,0.38207022,0.356126928,0.363015187,0.358449215,0.165955514,0.308350158,0.29710606,0.382603294,0.372923297,0.36055612,0.274617115,0.368419385,0.310047099,0.249056685,0.292141521,0.348372167,0.317684168,0.355192703,0.312727314,0.296332133,0.341756028,0.342241329,0.327619958,0.282358801,0.3114353,0.331037268,0.348084897,0.327142078,0.37133528,0.320787024,0.301214769,0.347303146,0.355443591,0.230953357,0.388724792,0.305949667,0.354707861,0.30297873,0.374748614,0.34974001,0.325906813,0.32369886,0.311948296,0.304349542,0.316649204,0.364002389,0.295612127,0.198862298,0.363408101,0.280628332,0.24221665,0.322233284,0.302565721,0.322525889,0.173616877,0.291955024,0.313309026,0.291956717,0.318512155,0.258779125,0.283595365,0.291962099,0.270191687,0.306489891,0.265392599,0.358064637,0.299421805,0.333209541,0.276821277,0.311080739,0.256106532,0.26639117
172,0.364306256,0.338470434,0.322142199,0.355954453,0.349426016,0.38196854,0.342218598,0.284090454,0.358309418,0.357934222,0.360896856,0.361589218,0.183338687,0.336444944,0.327052578,0.376856526,0.351681411,0.32873327,0.2593804,0.366296783,0.323315228,0.285390275,0.359562819,0.370737679,0.351114641,0.342583592,0.385404254,0.347578051,0.334108283,0.378047273,0.334385663,0.328576525,0.345043528,0.354410658,0.376643678,0.319435445,0.373334323,0.291645241,0.33057974,0.354595592,0.340952829,0.220721734,0.323132935,0.362242768,0.336420976,0.325465257,0.295303384,0.347149615,0.332920964,0.370734905,0.356497174,0.368201464,0.331827124,0.358493447,0.326205015,0.189314884,0.377334466,0.325184529,0.28774483,0.305342304,0.317721814,0.313008877,0.166534656,0.268549092,0.35525612,0.275809663,0.345810051,0.285506946,0.272669636,0.290599217,0.281390585,0.33535813,0.293937037,0.352391928,0.334806204,0.317588225,0.350884149,0.35263291,0.250544282,0.273185924
173,0.366038119,0.356363441,0.399341693,0.348748346,0.353077176,0.382830054,0.348698648,0.340826655,0.358609388,0.319087312,0.356432249,0.372824629,0.228991548,0.363904605,0.34444356,0.393772453,0.343276625,0.317110047,0.276294164,0.345375749,0.371433228,0.30380816,0.327501588,0.358128729,0.355651667,0.35179539,0.377948791,0.338493802,0.369031325,0.350915785,0.309386107,0.290503023,0.356544691,0.34520412,0.354614971,0.330397601,0.383679291,0.298259752,0.288670128,0.352396394,0.349355742,0.226517465,0.339601705,0.342004776,0.345901882,0.334839483,0.301680791,0.36153158,0.378840397,0.376498294,0.36773861,0.351736076,0.339481637,0.364838988,0.336889622,0.202079818,0.382294657,0.289025853,0.307947097,0.318250418,0.383976772,0.290513918,0.172921886,0.272691029,0.30688677,0.23999271,0.300396964,0.243711707,0.28933691,0.327221915,0.241890848,0.261504295,0.323379884,0.355846077,0.318544492,0.312707454,0.323189323,0.321462822,0.28969197,0.256067783
174,0.360375947,0.374915743,0.416991593,0.414103007,0.343673962,0.395495975,0.323629922,0.367939764,0.402512038,0.347653633,0.423101038,0.385211545,0.231713641,0.360164291,0.343867308,0.410741448,0.366906375,0.402565306,0.297393411,0.38693898,0.371105564,0.275021294,0.333247837,0.373677057,0.330960631,0.365732497,0.334338909,0.302193356,0.370699316,0.404653811,0.333115917,0.313413501,0.355241299,0.359974444,0.374070138,0.38977356,0.392322791,0.320433742,0.324534974,0.409392494,0.368435544,0.225326136,0.40996049,0.344114971,0.398810601,0.376713914,0.362089041,0.365220129,0.36869241,0.349198806,0.351216841,0.345158637,0.346882343,0.376870006,0.298949921,0.251581627,0.389543009,0.310328194,0.288919035,0.327637154,0.358270377,0.319072419,0.218135753,0.326443416,0.298384297,0.262349284,0.290686494,0.267149976,0.344667089,0.329068047,0.289732704,0.293000379,0.334057409,0.383175832,0.312609205,0.313832098,0.307835525,0.345766443,0.345512682,0.285231826
175,0.319121728,0.328893284,0.34419268,0.369353071,0.316560462,0.3654597,0.305494018,0.29924616,0.377633085,0.328355407,0.376407782,0.348279918,0.183564211,0.296574163,0.293439607,0.386776949,0.327488457,0.358498722,0.25610702,0.353966415,0.321819643,0.27460861,0.336881573,0.343082162,0.310613967,0.327546333,0.306370591,0.305521881,0.322776064,0.385571112,0.312418329,0.318203161,0.314545736,0.30270157,0.359570151,0.332761355,0.361615593,0.282816348,0.310042796,0.364160707,0.335986992,0.199976486,0.325967409,0.33862261,0.360415051,0.333639801,0.291200755,0.331766871,0.331876626,0.315051268,0.301214817,0.29181922,0.300908178,0.354407837,0.28597834,0.202409379,0.336332587,0.317511956,0.261716242,0.29695002,0.356040577,0.318406363,0.175897793,0.267215555,0.272052812,0.270759563,0.289867913,0.283447089,0.296928885,0.275979348,0.28728913,0.282492394,0.285325028,0.365008165,0.285421972,0.27433111,0.334098272,0.310840351,0.298357675,0.287683072
176,0.344041894,0.354180396,0.312158803,0.362938876,0.340463007,0.356427508,0.335055503,0.278924073,0.369954849,0.34233363,0.371402284,0.335266933,0.183959742,0.326454391,0.312855572,0.38347505,0.338672139,0.343122567,0.275522195,0.356064461,0.301403537,0.276481435,0.341416577,0.340846702,0.330070349,0.335493957,0.339453784,0.313670759,0.333605424,0.369763469,0.31991862,0.305287267,0.322744479,0.313813942,0.352413468,0.333201657,0.350660677,0.287808935,0.308012694,0.365417227,0.332420431,0.220861691,0.310175933,0.336895744,0.357583568,0.330178509,0.305839449,0.327370934,0.330293884,0.322184292,0.311235127,0.29675104,0.315367858,0.345216724,0.314464624,0.194074539,0.346007722,0.302153011,0.290818055,0.289725609,0.367588033,0.338308329,0.150134438,0.304292142,0.334530999,0.265179694,0.329676422,0.279441739,0.301157713,0.292806382,0.262316133,0.33176591,0.309066817,0.350819503,0.312608883,0.320988933,0.329079136,0.330785759,0.264400696,0.276612484
177,0.350567722,0.334099382,0.320655778,0.340979147,0.349482632,0.387948459,0.331385952,0.285588387,0.402909815,0.336788243,0.351801002,0.365953517,0.175438084,0.298865667,0.305769259,0.401047778,0.336828029,0.360408127,0.252243426,0.372299892,0.328631663,0.279481158,0.306878006,0.367411548,0.34539209,0.332257926,0.307855305,0.327225503,0.335047668,0.346982282,0.32052989,0.302350405,0.335817468,0.305083269,0.369032937,0.317791945,0.382828194,0.281929022,0.301101458,0.33692711,0.337457216,0.22676219,0.321779364,0.296434787,0.349193239,0.307078254,0.291182458,0.357207429,0.345965624,0.33076542,0.310492611,0.296842813,0.310684806,0.365741879,0.306429398,0.196719182,0.366152388,0.297866979,0.267381215,0.303132364,0.352853477,0.31675216,0.169212615,0.244511393,0.260007158,0.233756301,0.295516682,0.259202436,0.289837986,0.264926755,0.244623062,0.307119846,0.279142869,0.363945132,0.289090544,0.247716603,0.30616765,0.270524877,0.279707277,0.233545804
178,0.394859731,0.356650536,0.35559231,0.390026088,0.385580187,0.385607372,0.369852046,0.314505704,0.427525962,0.341813972,0.398352072,0.3616734,0.191968612,0.362860372,0.353896911,0.419951017,0.331188008,0.389773687,0.265794128,0.402909388,0.3303714,0.292129199,0.334388047,0.375796502,0.361857767,0.331317276,0.377193719,0.34137404,0.330656603,0.385067696,0.328085497,0.300197142,0.35837246,0.301219958,0.388490831,0.355582292,0.380186593,0.280190704,0.319216222,0.383597359,0.342405756,0.258168918,0.276417278,0.354618584,0.386919305,0.343441486,0.268536548,0.350510612,0.350173444,0.3455101,0.329711795,0.329858735,0.349903991,0.37438633,0.344641094,0.210958779,0.354876841,0.301564564,0.305850888,0.27696717,0.374554704,0.337248355,0.159700825,0.311394036,0.338606074,0.256398459,0.320152909,0.272776857,0.287182684,0.302786941,0.249534123,0.281559418,0.256531271,0.401025653,0.343959456,0.303661337,0.318322629,0.300534971,0.315055333,0.318325515
179,0.273326648,0.357316464,0.421474049,0.36139067,0.274389726,0.34824644,0.27050702,0.340329523,0.335000793,0.327869078,0.368805374,0.345674294,0.201005941,0.307736059,0.282302101,0.367592861,0.338245844,0.325821655,0.246026089,0.302301171,0.347200205,0.26992323,0.314597165,0.304403392,0.267050773,0.341316926,0.299491194,0.26740431,0.339480447,0.364459013,0.310976774,0.28283369,0.287974236,0.306532378,0.327539568,0.336309483,0.353482147,0.290579731,0.274080517,0.367663875,0.346605837,0.176351522,0.363288057,0.326147442,0.352550656,0.344265677,0.320748212,0.320040787,0.342616424,0.306698804,0.310551263,0.293897592,0.275773918,0.344906593,0.261770137,0.214841311,0.313550112,0.283760997,0.259924499,0.292000373,0.370817065,0.298903309,0.149060865,0.268994997,0.250454672,0.24766435,0.303410672,0.254480399,0.279078094,0.315186252,0.239729342,0.286050121,0.306281321,0.348009999,0.289509105,0.298871512,0.327128184,0.32590955,0.292936005,0.295100056
180,0.278799916,0.365946506,0.331663887,0.380458022,0.291432977,0.324288259,0.29643334,0.282549555,0.35388498,0.347647297,0.388042202,0.316482201,0.179497314,0.298087955,0.26651115,0.364444832,0.333149955,0.351873512,0.265771508,0.314532407,0.296408137,0.278038767,0.33934629,0.284232661,0.277307024,0.327145398,0.307971875,0.28455388,0.310627992,0.381968091,0.328576855,0.314898441,0.267039975,0.276799028,0.315953985,0.345658888,0.32961377,0.285853433,0.299311474,0.386022747,0.336743176,0.193066098,0.321305131,0.344303891,0.374497399,0.338563229,0.312083197,0.301470841,0.308937863,0.282047736,0.274884209,0.269974435,0.270320674,0.330261424,0.273272984,0.201176628,0.284465482,0.31218793,0.250863065,0.282683196,0.344398384,0.322592298,0.171642796,0.263829989,0.308566367,0.310863636,0.360064392,0.289063446,0.275700939,0.321093706,0.283464576,0.358595908,0.297753677,0.340810756,0.320236698,0.348109946,0.327225501,0.364934469,0.247637878,0.267741558
181,0.33417805,0.383776973,0.379393255,0.352491568,0.329626441,0.401734466,0.331038887,0.31058,0.355169182,0.384995242,0.359193325,0.385880609,0.200484435,0.317649946,0.303106065,0.390025278,0.399020006,0.331846083,0.274377773,0.344709227,0.344566782,0.286591167,0.334345197,0.370801235,0.33153521,0.38294365,0.354412585,0.334478448,0.369611079,0.354522606,0.355463694,0.315014303,0.327791577,0.352086355,0.363253256,0.326439455,0.395600865,0.313372821,0.302555842,0.355395272,0.381159738,0.209277449,0.386003961,0.346867154,0.340015605,0.32252724,0.363526478,0.371022349,0.352454225,0.355643908,0.339114284,0.334581196,0.312077617,0.382939195,0.310390264,0.204692548,0.390798137,0.315145736,0.248735743,0.32821992,0.338620305,0.331324592,0.171861641,0.253625554,0.304718494,0.300100043,0.362504095,0.304925022,0.272504143,0.327727278,0.270192119,0.337671064,0.335199545,0.365103165,0.326627453,0.336134255,0.346699243,0.35711428,0.252847649,0.249032455
182,0.357100487,0.385337883,0.353779751,0.368533564,0.349867344,0.383701807,0.33758834,0.287574357,0.40726428,0.299556401,0.378207672,0.363816309,0.182431212,0.307398969,0.304294407,0.425288939,0.33871333,0.381934762,0.274078807,0.372348523,0.338561976,0.244938475,0.27104629,0.354411197,0.340246063,0.33291294,0.319652587,0.312070519,0.351924807,0.329921466,0.27765739,0.259589323,0.328344965,0.315520102,0.338831902,0.345340008,0.382460743,0.296218926,0.275241825,0.363527876,0.334244561,0.239938331,0.352530253,0.290890139,0.370583045,0.305114666,0.343786293,0.364740825,0.354213113,0.347383124,0.319237414,0.317853156,0.324939144,0.370831198,0.300303108,0.195131791,0.373908573,0.253675023,0.208948815,0.311113581,0.369788742,0.359876245,0.197948974,0.2781883,0.267855975,0.294339061,0.324426773,0.247970814,0.288947919,0.276902905,0.260636702,0.309601924,0.306215465,0.422056639,0.316314983,0.310543489,0.292942727,0.316814154,0.30466935,0.241668797
183,0.324861472,0.372004951,0.442005177,0.298542095,0.303607076,0.4021983,0.288826493,0.343136961,0.33114252,0.33659182,0.305799363,0.387427409,0.1916592,0.314573218,0.302023662,0.390810584,0.37029853,0.288654236,0.246724541,0.316640938,0.366685892,0.254884889,0.254834478,0.367063895,0.313990973,0.358810782,0.309657611,0.283487521,0.363458256,0.277516608,0.311768144,0.21477704,0.330804497,0.327318897,0.339317083,0.284197601,0.400241589,0.259905189,0.234351054,0.289923385,0.364654248,0.184695631,0.331799855,0.291955111,0.290022368,0.267078675,0.306243752,0.373446226,0.365221277,0.335447644,0.326506863,0.314496199,0.302549774,0.382682418,0.276400164,0.162429595,0.387205506,0.203486167,0.226272201,0.274735938,0.377912899,0.275096265,0.146428006,0.2294387,0.271515119,0.235724186,0.294312934,0.258626136,0.273073534,0.303579368,0.195479102,0.274378752,0.294896848,0.371897385,0.277249592,0.268859247,0.281580868,0.312386009,0.274154452,0.229671175
184,0.399912457,0.349546194,0.498246898,0.354960757,0.401844313,0.422984421,0.389044399,0.411859972,0.40748623,0.384640197,0.365414741,0.424662491,0.257674811,0.403405026,0.384143824,0.412753801,0.387656525,0.371636813,0.289093728,0.391953344,0.421041851,0.353180076,0.328397776,0.399476498,0.388611481,0.396515508,0.385388732,0.360393345,0.396248013,0.358585375,0.37145102,0.31115597,0.392156978,0.37351193,0.416498264,0.350150965,0.423893084,0.319320281,0.333073236,0.333518567,0.391867821,0.257980824,0.385572741,0.351738051,0.352423976,0.350383557,0.322292089,0.398308814,0.415113529,0.39065366,0.387437925,0.354549597,0.371490722,0.405636951,0.382808879,0.251803347,0.404275601,0.310434014,0.354774448,0.327818096,0.367892181,0.356327424,0.181993994,0.345286039,0.295915325,0.229020911,0.341651022,0.289534137,0.318345274,0.370675745,0.228530725,0.276549019,0.327862495,0.36462683,0.342734044,0.337018669,0.326431334,0.343024626,0.402713465,0.285297881
185,0.324951438,0.343328069,0.338830666,0.356737191,0.328039825,0.345174767,0.324260592,0.28856802,0.367839421,0.325380911,0.364681765,0.331775983,0.166392689,0.319274716,0.30122073,0.371760696,0.326533583,0.347011129,0.25402724,0.333054118,0.309433448,0.268852924,0.314914343,0.316682681,0.317233592,0.319945686,0.328139573,0.304913004,0.319002445,0.34991395,0.304529247,0.279785874,0.297915501,0.304790522,0.327665036,0.324982733,0.343201508,0.283438539,0.275979454,0.364712144,0.326795282,0.214660736,0.326752829,0.314039106,0.359603286,0.313792432,0.30346475,0.315638723,0.319145242,0.312621715,0.303281203,0.30482471,0.292123884,0.334055826,0.298425128,0.198044069,0.321298142,0.278855192,0.281447038,0.283698889,0.369617999,0.316491487,0.160591319,0.286406053,0.304616841,0.258042842,0.299488065,0.27680571,0.318271945,0.279496455,0.237753741,0.270414668,0.279977165,0.325898558,0.309212456,0.304704107,0.279504371,0.28567297,0.255643376,0.285751142
186,0.35351398,0.371461862,0.385811031,0.370361328,0.337502885,0.399637681,0.326230228,0.313589406,0.378057766,0.364877465,0.37776944,0.384412503,0.188330719,0.329124558,0.319905853,0.404555082,0.381677413,0.360350114,0.276010114,0.380846813,0.349582994,0.271692538,0.333985996,0.369791225,0.325138599,0.368507004,0.350235546,0.312128341,0.363649637,0.370551044,0.33577778,0.313146156,0.335736012,0.349690276,0.382219404,0.337921345,0.395224196,0.294567445,0.324338415,0.361939603,0.369409412,0.219198036,0.350628805,0.343671149,0.355195636,0.323447523,0.32815145,0.366886073,0.356223655,0.347200203,0.334563273,0.342547047,0.335673499,0.385069942,0.302728069,0.202729505,0.384292555,0.306930792,0.25692592,0.309051883,0.341309297,0.329807025,0.182193485,0.266198036,0.316485113,0.308595225,0.339213252,0.301219168,0.269504192,0.304281092,0.298853272,0.332651271,0.291105074,0.40057534,0.332193363,0.308561957,0.331074697,0.360170275,0.286546361,0.28399612
187,0.309451938,0.356352681,0.388267481,0.32550109,0.316327846,0.34078697,0.310607159,0.315223193,0.349429703,0.294470343,0.334055597,0.329319882,0.193972766,0.299993384,0.284229913,0.37470628,0.310085964,0.311560684,0.251998261,0.314588451,0.327133191,0.271983609,0.26509679,0.309766752,0.304737473,0.31362263,0.278016415,0.271573779,0.319095159,0.305662233,0.284311152,0.237066495,0.293716878,0.259942874,0.313654643,0.305142576,0.344090748,0.275404328,0.244533694,0.325607163,0.322739238,0.21038588,0.288612774,0.280869824,0.330059874,0.291727322,0.287839463,0.31672852,0.334085029,0.285295558,0.268608513,0.240193051,0.283997226,0.334165841,0.286829352,0.177078599,0.315557027,0.227408323,0.247624129,0.269880924,0.401694232,0.317563742,0.133700024,0.247759625,0.227359933,0.229986736,0.306830749,0.253942591,0.271634853,0.292274821,0.202825582,0.272787565,0.308548468,0.344477546,0.276650509,0.278690699,0.268301484,0.275969777,0.301071647,0.267734653
188,0.360595371,0.384315299,0.313527543,0.378974599,0.354416592,0.364214088,0.344020264,0.266518716,0.401712754,0.30823899,0.387572825,0.343177063,0.169119385,0.325611781,0.3189205,0.407762966,0.328658611,0.381698472,0.285662596,0.359961901,0.310945826,0.25378904,0.282045869,0.342796379,0.341215449,0.318458304,0.345614917,0.316802657,0.321768188,0.336532461,0.288684577,0.258054597,0.326243562,0.317761953,0.330182365,0.351338851,0.363379759,0.290787644,0.274162535,0.370989467,0.324651663,0.234739891,0.337390927,0.320365593,0.365964021,0.306515751,0.333678314,0.344419486,0.326900042,0.336871865,0.320158262,0.330208742,0.320786753,0.354298579,0.313513432,0.208861879,0.349379256,0.255291255,0.240152076,0.291507506,0.352487681,0.316228552,0.201657569,0.278144998,0.326398024,0.307311067,0.319688533,0.251675266,0.294650389,0.299122877,0.274456805,0.31826045,0.30148646,0.38563597,0.313478203,0.327728934,0.293485407,0.319658405,0.277595424,0.281941195
190,0.30090518,0.370657558,0.309384308,0.322264736,0.300435064,0.388843417,0.293384989,0.274698116,0.334196717,0.395985976,0.329985599,0.373490512,0.168178346,0.29097191,0.273118831,0.373929719,0.396840577,0.313074119,0.251420374,0.317239965,0.315282946,0.270140265,0.337601463,0.350783095,0.30951565,0.376156102,0.300990919,0.317378961,0.355410149,0.346626279,0.35965244,0.318138602,0.303404739,0.324825123,0.358679339,0.293443253,0.384966915,0.311065239,0.308079081,0.314754027,0.376229559,0.178777223,0.383863201,0.320411223,0.312065442,0.295248342,0.357023776,0.363117402,0.332070222,0.333018027,0.311074562,0.289456919,0.272069347,0.376131435,0.280990881,0.172455634,0.366775965,0.316448547,0.259150488,0.334642415,0.322093899,0.291547152,0.15543143,0.261944272,0.296989957,0.281765454,0.319302591,0.272983829,0.294505323,0.301849628,0.272771987,0.318589382,0.263982711,0.32636635,0.292153142,0.316425855,0.32584475,0.324251749,0.217101447,0.244017914
191,0.348461802,0.378831839,0.314281034,0.336661334,0.334190026,0.386433855,0.321686022,0.278363352,0.366309777,0.308434516,0.344074602,0.365519201,0.169312482,0.318794782,0.306664387,0.404391393,0.348142137,0.324555164,0.265272342,0.343629745,0.322429309,0.240410686,0.276133175,0.359984527,0.339495741,0.339103152,0.33484177,0.316834716,0.35701027,0.309128463,0.287250705,0.254279132,0.329618759,0.331253548,0.334075446,0.311011635,0.382479702,0.290908881,0.260998247,0.34267212,0.335956618,0.212924682,0.346148486,0.290062122,0.338022237,0.292140909,0.3270689,0.365646519,0.34683608,0.355588252,0.340020306,0.338401983,0.307037431,0.367630169,0.294926343,0.173129116,0.381412953,0.247723095,0.248166263,0.309757913,0.36274983,0.282386246,0.180219665,0.261145507,0.342875592,0.261554601,0.279707479,0.237005847,0.303998594,0.246965326,0.242673179,0.31420055,0.283540587,0.356885605,0.292494734,0.287266731,0.280294826,0.286045154,0.23403007,0.232241983
192,0.335344968,0.373291522,0.335189171,0.321790465,0.328226634,0.390163562,0.324740323,0.294091567,0.34994618,0.355138085,0.327005433,0.372834361,0.195700338,0.311800801,0.297659378,0.389897193,0.382484904,0.302006453,0.262958563,0.337250873,0.331086576,0.277828251,0.307482924,0.353919389,0.33876359,0.366787061,0.33265114,0.334244051,0.37449136,0.325374991,0.325161874,0.292938509,0.322596028,0.335879935,0.344512727,0.302646548,0.387189716,0.313413139,0.287587387,0.3261296,0.364636151,0.204940851,0.393455067,0.308124989,0.328465338,0.307485214,0.36452469,0.368554183,0.352681743,0.363834585,0.339767186,0.329558438,0.305497244,0.373631139,0.30555776,0.186731998,0.384170913,0.290639162,0.255571508,0.340832167,0.369523653,0.283381628,0.192876643,0.286022795,0.302060166,0.291454492,0.292525964,0.254871725,0.311563177,0.299916331,0.267039938,0.307420633,0.307614635,0.335473018,0.302949478,0.31940355,0.291895417,0.294714438,0.238537699,0.252872694
193,0.3156683,0.389441246,0.424799764,0.328001726,0.302594674,0.400958896,0.292196774,0.338371724,0.323135811,0.350607097,0.334354234,0.393819946,0.194824305,0.3308034,0.31240111,0.3882209,0.373085454,0.318079579,0.273412657,0.298122779,0.376548296,0.268568364,0.285888827,0.366748103,0.319450894,0.364054209,0.338528645,0.319272199,0.365055722,0.305510485,0.330503857,0.259749338,0.337149635,0.362288296,0.339767295,0.306968534,0.407653874,0.314411247,0.256939048,0.316915399,0.368966985,0.189544541,0.388684249,0.318028206,0.300995523,0.282669461,0.361768979,0.387811089,0.364794147,0.363484508,0.362973973,0.351981628,0.295626172,0.379073048,0.288507435,0.18991107,0.383528695,0.262283513,0.261723486,0.335343882,0.382610053,0.290112746,0.15236754,0.279370883,0.314475909,0.263288397,0.30465706,0.28592906,0.317808601,0.321453458,0.227993265,0.250298539,0.296507362,0.363506967,0.311553621,0.304737785,0.307698479,0.303662586,0.269217271,0.268421578
194,0.280544184,0.361174857,0.393683642,0.305668953,0.283141032,0.352437034,0.284175043,0.321356667,0.310760642,0.33213082,0.313177928,0.347119128,0.193006086,0.304134245,0.277710274,0.357844035,0.351889645,0.284352683,0.253722039,0.281592463,0.340951517,0.27627335,0.273734026,0.309235613,0.285524483,0.34867094,0.27928032,0.272228472,0.348962476,0.291660289,0.310600313,0.253920719,0.288541421,0.305327157,0.308818107,0.288046365,0.357380042,0.298062454,0.250536643,0.311697106,0.346474752,0.185202802,0.367768039,0.27455952,0.309884692,0.28028357,0.347983753,0.328967671,0.34143504,0.298769668,0.288034002,0.264244335,0.273330408,0.342625394,0.271836611,0.178676506,0.331908469,0.248181343,0.252392647,0.297231925,0.369248003,0.3032733,0.167803399,0.291243906,0.253438907,0.279554742,0.31733942,0.264343739,0.297021354,0.340238944,0.22007106,0.280069713,0.297616844,0.329927589,0.295810305,0.359285896,0.246968582,0.293144844,0.252743855,0.234450738
