"Genotype","Average.halting.duration","Estimated.distance.moved","Estimated.duration.halting","Estimated.duration.halting..duration...180.","Estimated.duration.halting..180....duration...1500.","Estimated.duration.halting..duration....1500.","Estimated.duration.moving","Estimated.duration.moving..duration...10.","Estimated.duration.moving..10....duration...50.","Estimated.duration.moving..duration....50.","Estimated.duration.moving..velocity...0.2.","Estimated.duration.moving..0.2....velocity...0.4.","Estimated.duration.moving..velocity....0.4.","Halt.frequency","Halt.frequency..duration...180.","Halt.frequency..180....duration...1500.","Halt.frequency..duration....1500.","Movement.frequency","Movement.frequency..duration...10.","Movement.frequency..10....duration...50.","Movement.frequency..duration....50.","Movement.frequency..velocity...0.2.","Movement.frequency..0.2....velocity...0.4.","Movement.frequency..velocity....0.4.","Ratio.halting.to.detection.duration","Ratio.movement.to.detection.duration","Ratio.movement.to.halting.duration"
"141",118.3,126.38,4158.05,1145.61,1252.05,1760.39,942.15,49.41,558.95,333.8,874.87,67.28,0,35.15,30.13,4.02,1,36.15,10.04,21.09,5.02,35.15,1,0,0.82,0.18,0.23
"141",155.99,132.99,4211.93,1102.09,1552.72,1557.12,888.27,39.2,382.83,466.24,888.27,0,0,27,24,2,1,27,8,14,5,27,0,0,0.83,0.17,0.21
"141",134.92,71.11,4452.55,571.64,447.24,3433.67,647.25,51.8,354.43,241.02,647.25,0,0,33,29,2,2,32,12,17,3,32,0,0,0.87,0.13,0.15
"141",987.8,20.37,4939.39,216.22,0,4723.17,160.81,6.2,14.4,140.21,160.81,0,0,5,3,0,2,4,1,1,2,4,0,0,0.97,0.03,0.03
"141",144.56,58.62,4481.75,1231.9,1515.52,1734.34,618.05,49.8,381.23,187.01,618.05,0,0,31,28,2,1,30,10,17,3,30,0,0,0.88,0.12,0.14
"57",65.57,162.09,3672.09,1372.51,2299.58,0,1428.11,97.61,801.26,529.24,1346.71,81.41,0,56,53,3,0,56,17,32,7,54,2,0,0.72,0.28,0.39
"57",46.93,285.61,3105.88,2461.16,644.72,0,1993.92,91.44,962.17,940.31,1796.59,197.33,0,66.18,63.17,3.01,0,66.18,15.04,38.1,13.03,60.16,6.02,0,0.61,0.39,0.64
"57",153.65,31.31,4718.78,889.99,552.99,3275.79,381.42,83.53,234.63,63.26,379.99,0,1.43,30.71,28.66,1.02,1.02,30.71,20.47,9.21,1.02,29.69,0,1.02,0.93,0.07,0.08
"57",402.72,27.92,4832.98,50,3035.64,1747.34,266.82,32.8,174.61,59.4,266.82,0,0,12,8,3,1,11,4,6,1,11,0,0,0.95,0.05,0.06
"57",72.49,165.56,3552.48,1201.69,2350.78,0,1547.72,75.01,422.03,1050.68,1547.72,0,0,49,46,3,0,48,17,19,12,48,0,0,0.7,0.3,0.44
"57",69.49,180.95,3405.47,1316.5,2088.96,0,1694.73,101.61,506.44,1086.69,1694.73,0,0,49,44,5,0,48,20,16,12,48,0,0,0.67,0.33,0.5
"184",207.5,103.35,4357.74,331.63,2131.77,1894.35,742.46,28.4,289.22,424.83,742.46,0,0,21,16,4,1,22,6,11,5,22,0,0,0.85,0.15,0.17
"184",37.11,160.68,3525.28,2486.4,1038.88,0,1574.52,196.02,1045.48,333.03,1574.52,0,0,95.01,92.01,3,0,94.01,38,51,5,94.01,0,0,0.69,0.31,0.45
"184",98.41,57.91,4330.34,2415.99,1914.35,0,769.86,105.01,353.03,311.82,769.86,0,0,44,39,5,0,43,22,17,4,43,0,0,0.85,0.15,0.18
"184",364.07,313.76,4007,146.08,2071.14,1789.78,1092.8,0,164.09,928.71,329.98,762.82,0,11.01,7,3,1,12.01,0,5,7,7,5,0,0.79,0.21,0.27
"184",5099.8,0,5100.2,0,0,5100.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"184",5099.8,0,5100.2,0,0,5100.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"265",206,89.44,4326.34,366.23,1358.91,2601.2,773.86,22.6,295.82,455.44,773.86,0,0,21,15,5,1,21,3,12,6,21,0,0,0.85,0.15,0.18
"265",1006.76,5.79,5034.19,293.02,1459.31,3281.86,66.01,4.8,61.2,0,66.01,0,0,5,3,1,1,4,2,2,0,4,0,0,0.99,0.01,0.01
"265",149.94,88.08,4348.74,1355.31,2993.43,0,751.46,71.61,250.42,429.43,751.46,0,0,29,23,6,0,28,10,12,6,28,0,0,0.85,0.15,0.17
"265",150.42,188.36,3911.31,730.06,1188.69,1992.56,1162.29,24.4,288.42,849.47,962.68,199.62,0,26,22,3,1,25,3,12,10,23,2,0,0.77,0.23,0.3
"265",101.72,115.39,4069.12,1241.7,753.46,2073.96,1031.08,50.4,623.65,357.03,996.08,35,0,40,37,2,1,40,11,24,5,39,1,0,0.8,0.2,0.25
"265",1265.8,2.49,5063.6,26,0,5037.6,36.6,1.8,34.8,0,36.6,0,0,4,2,0,2,3,1,2,0,3,0,0,0.99,0.01,0.01
"163",26.23,935.55,1704.93,1132.49,572.44,0,3395.27,30.8,661.85,2702.61,627.05,2587.8,180.41,65.01,63,2,0,64.01,6,28,30,26,36,2,0.33,0.67,1.99
"163",127.21,78.09,4325.34,1052.08,3273.26,0,774.86,54.8,410.63,309.42,774.86,0,0,34,30,4,0,33,11,17,5,33,0,0,0.85,0.15,0.18
"163",329.04,13.59,4935.99,100.61,1997.16,2838.22,163.81,37.2,126.61,0,163.81,0,0,15,9,5,1,14,9,5,0,14,0,0,0.97,0.03,0.03
"163",629.1,5.93,5033.19,192.02,1112.89,3728.29,67.01,21.6,45.4,0,67.01,0,0,8,6,1,1,7,5,2,0,7,0,0,0.99,0.01,0.01
"163",106.99,118.39,4172.93,964.08,1535.12,1673.73,927.27,74.01,506.04,347.23,924.07,3.2,0,39,33,5,1,38,13,21,4,37,1,0,0.82,0.18,0.22
"163",117.02,121.6,3978.91,1170.09,2808.82,0,1115.29,45.4,481.84,588.05,1115.29,0,0,34,30,4,0,33,10,16,7,33,0,0,0.78,0.22,0.28
"115",322.89,27.15,4843.78,380.23,1100.89,3362.66,256.42,26.8,178.41,51.2,205.22,51.2,0,15,12,2,1,14,5,8,1,13,1,0,0.95,0.05,0.05
"115",362.97,34.85,4718.97,153.61,2217.97,2347.38,381.23,11.6,185.21,184.41,381.23,0,0,13,10,2,1,12,2,8,2,12,0,0,0.93,0.07,0.08
"115",50.53,303.65,2526.6,1237.5,1289.1,0,2573.6,71.01,466.24,2036.36,2573.6,0,0,50,48,2,0,49,15,15,19,49,0,0,0.5,0.5,1.02
"115",159.86,53.84,4476.35,852.87,1109.29,2514.2,623.85,77.81,327.23,218.82,623.85,0,0,28,24,3,1,27,14,10,3,27,0,0,0.88,0.12,0.14
"115",32.12,333.49,2474.08,1756.28,717.8,0,2626.12,108.43,869.04,1648.65,2449.07,177.05,0,77.02,75.02,2,0,76.02,22.01,36.01,18,68.02,8,0,0.49,0.51,1.06
"115",152.67,52.2,4580.56,895.07,1281.9,2403.59,519.24,59.2,349.63,110.41,519.24,0,0,30,27,2,1,29,13,14,2,29,0,0,0.9,0.1,0.11
"48",92.15,90.03,4235.78,1606.18,2629.6,0,864.42,89.43,603.44,171.55,834.95,29.46,0,45.97,42.83,3.13,0,43.88,16.72,24.03,3.13,42.83,1.04,0,0.83,0.17,0.2
"48",57.45,115.77,3792.1,1714.73,2077.36,0,1308.1,147.41,758.26,402.43,1308.1,0,0,66.01,63,3,0,65.01,27,32,6,65.01,0,0,0.74,0.26,0.34
"48",187.14,18.42,4865.98,799.66,2069.36,1996.96,234.02,60.6,173.41,0,234.02,0,0,26,21,4,1,25,17,8,0,25,0,0,0.95,0.05,0.05
"48",70.05,215.95,3573.08,1477.32,2095.76,0,1526.72,91.61,543.84,891.27,1327.5,199.22,0,51,48,3,0,51,19,22,10,45,6,0,0.7,0.3,0.43
"48",122.96,92.87,4303.94,866.47,1446.11,1991.36,796.26,87.41,289.62,419.23,796.26,0,0,35,31,3,1,34,19,10,5,34,0,0,0.84,0.16,0.19
"48",219.58,21.95,4831.18,390.03,4441.15,0,269.02,49.2,219.82,0,269.02,0,0,22,16,6,0,21,11,10,0,21,0,0,0.95,0.05,0.06
"185",89.87,117.04,4044.32,1219.7,2824.62,0,1055.88,94.21,446.03,515.64,1055.88,0,0,45,40,5,0,44,20,18,6,44,0,0,0.79,0.21,0.26
"185",179.65,27.96,4850.98,1468.52,3382.47,0,248.82,101.01,59.2,88.61,248.82,0,0,27,20,7,0,27,22,4,1,27,0,0,0.95,0.05,0.05
"185",295.59,84.75,4138.52,134.01,2169.97,1834.54,834.07,28,73.61,732.46,800.26,33.8,0,14,10,3,1,13,5,3,5,12,1,0,0.81,0.16,0.2
"185",124.62,64.44,4486.75,1399.31,821.26,2266.18,613.45,45,501.84,66.61,613.45,0,0,36,32,3,1,35,12,22,1,35,0,0,0.88,0.12,0.14
"185",70.05,97.68,4063.32,1303.9,2759.42,0,1036.88,120.21,732.86,183.81,1036.88,0,0,58,55,3,0,57,24,31,2,57,0,0,0.8,0.2,0.26
"185",104.46,132.36,4074.32,1260.1,2814.22,0,1025.88,78.81,343.23,603.85,1019.68,0,6.2,39,35,4,0,38,17,13,8,37,0,1,0.8,0.2,0.25
"101",83.51,162.37,3841.9,1584.72,498.64,1758.54,1258.3,69.01,805.26,384.03,1113.89,144.41,0,46,43,2,1,45,11,29,5,38,7,0,0.75,0.25,0.33
"101",380.03,12.67,4940.79,82.61,2296.38,2561.8,159.41,24,83.41,52,159.41,0,0,13,9,3,1,12,7,4,1,12,0,0,0.97,0.03,0.03
"101",92.74,208.82,3710.09,831.47,2878.63,0,1389.71,66.21,479.44,844.07,959.88,429.83,0,40,35,5,0,40,12,19,9,36,4,0,0.73,0.27,0.37
"51",74.83,199.59,3517.28,1022.08,517.24,1977.96,1582.92,79.21,576.85,926.87,1582.92,0,0,47,44,2,1,46,14,19,13,46,0,0,0.69,0.31,0.45
"51",102.13,46.55,4596.16,979.28,3616.88,0,499.64,135.81,308.62,55.2,489.04,10.6,0,45,40,5,0,44,26,17,1,42,2,0,0.9,0.1,0.11
"51",372.9,80.07,4475.15,235.62,1858.95,2380.59,625.05,11.2,61.8,552.04,625.05,0,0,12,9,2,1,11,2,2,7,11,0,0,0.88,0.12,0.14
"51",91.16,286.91,3282.06,1065.48,0,2216.57,1818.14,27.6,437.63,1352.91,1420.51,397.63,0,36,35,0,1,36,5,16,15,32,4,0,0.64,0.36,0.55
"51",180.87,95.68,4160.33,355.43,1645.33,2159.57,939.87,31.8,334.23,573.85,939.87,0,0,23,17,5,1,23,6,11,6,23,0,0,0.82,0.18,0.23
"51",5099.8,0,5100.2,0,0,5100.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"237",57.34,286.65,3211.25,1232.7,1978.56,0,1888.95,95.21,598.65,1195.09,1443.31,445.63,0,56,53,3,0,55,16,25,14,46,9,0,0.63,0.37,0.59
"237",91.23,174.38,4014.51,1552.72,479.84,1981.96,1085.69,95.41,465.04,525.24,754.86,330.83,0,44,41,2,1,44,17,20,7,38,6,0,0.79,0.21,0.27
"237",191.06,108.28,4203.73,607.25,1355.91,2240.58,896.47,33.6,267.82,595.05,896.47,0,0,22,19,2,1,21,6,9,6,21,0,0,0.82,0.18,0.21
"237",119.08,106.62,3930.11,750.66,1215.5,1963.95,1170.09,70.01,234.62,865.47,1170.09,0,0,33,29,3,1,33,14,11,8,33,0,0,0.77,0.23,0.3
"237",228.18,23.93,4792.18,705.66,196.02,3890.51,308.02,41.2,208.62,58.2,308.02,0,0,21,19,1,1,20,8,11,1,20,0,0,0.94,0.06,0.06
"237",423.98,59.57,4664.17,379.83,389.23,3895.11,436.03,10.8,111.61,313.62,436.03,0,0,11,8,1,2,11,3,4,4,11,0,0,0.91,0.09,0.09
"207",22.02,757.56,1805.54,1805.54,0,0,3294.66,90.21,1044.48,2159.97,1564.72,1590.92,139.01,82.01,82.01,0,0,82.01,17,41,24,51,28,3,0.35,0.65,1.82
"207",259.95,73.92,4419.55,294.42,2545.8,1579.32,680.65,13.2,181.21,486.24,680.65,0,0,17,12,4,1,16,4,6,6,16,0,0,0.87,0.13,0.15
"207",350.96,12.79,4913.79,302.02,2649.81,1961.95,186.01,24.4,161.61,0,186.01,0,0,14,9,4,1,13,6,7,0,13,0,0,0.96,0.04,0.04
"207",82.84,198.16,3810.9,985.28,2825.62,0,1288.9,86.61,642.45,559.84,1031.88,257.02,0,46,42,4,0,45,14,23,8,39,6,0,0.75,0.25,0.34
"207",273.79,100.64,4380.94,588.85,1584.32,2207.77,719.26,3.8,266.02,449.44,679.45,39.8,0,16,11,4,1,15,2,9,4,14,1,0,0.86,0.14,0.16
"207",95.23,287.42,3526.78,1198.48,2328.3,0,1573.42,30.43,380.14,1162.85,907.22,666.2,0,37.03,32.03,5,0,37.03,7.01,18.02,12.01,30.03,7.01,0,0.69,0.31,0.45
"344",60.05,209.88,3303.26,1686.93,1616.33,0,1542.32,58,1016.08,468.24,1269.1,273.22,0,55,53,2,0,54,10,37,7,45,9,0,0.65,0.3,0.47
"344",46.39,267.95,2922.63,2163.17,759.46,0,2177.57,79.81,738.46,1359.31,2177.57,0,0,63,62,1,0,63,16,32,15,63,0,0,0.57,0.43,0.75
"344",169.28,77.08,4401.55,705.46,2178.37,1517.72,698.25,54.8,176.61,466.84,698.25,0,0,26,22,3,1,25,10,8,7,25,0,0,0.86,0.14,0.16
"344",1256.95,7.49,5028.19,46.4,1710.13,3271.66,71.61,5.2,66.41,0,71.61,0,0,4,1,2,1,4,1,3,0,4,0,0,0.99,0.01,0.01
"344",5099.8,0,5100.2,0,0,5100.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"344",214.47,27.12,4718.77,852.67,2130.17,1735.94,381.43,49.8,271.82,59.8,381.43,0,0,22,17,4,1,21,8,12,1,21,0,0,0.93,0.07,0.08
"229",65.96,99.43,3826.1,1218.1,2608,0,1274.1,142.21,586.65,545.24,1274.1,0,0,58,54,4,0,57,29,22,6,57,0,0,0.75,0.25,0.33
"229",322.24,22.74,4833.98,129.01,2141.97,2563,266.22,37.6,105.41,123.21,266.22,0,0,15,9,5,1,14,8,4,2,14,0,0,0.95,0.05,0.06
"229",200.77,72.31,4495.63,444.58,4051.06,0,604.17,46.41,218.62,339.13,601.32,2.85,0,22.39,17.3,5.09,0,23.41,11.2,8.14,4.07,21.37,2.04,0,0.88,0.12,0.13
"229",229.66,42.24,4708.03,354.65,1727.13,2626.26,392.17,46.13,201.93,144.12,392.17,0,0,20.5,15.38,4.1,1.03,19.48,9.23,9.23,1.03,19.48,0,0,0.92,0.08,0.08
"229",87.69,206.36,3332.46,805.46,2527,0,1767.74,44,471.44,1252.3,1767.74,0,0,38,33,5,0,37,7,16,14,37,0,0,0.65,0.35,0.53
"229",373.45,21.62,4855.18,358.43,2477.19,2019.56,245.02,4,188.01,53,245.02,0,0,13,9,3,1,12,1,10,1,12,0,0,0.95,0.05,0.05
"132",39.29,199.7,3300.46,2661.21,639.25,0,1799.74,138.61,1074.28,586.85,1776.54,23.2,0,84.01,82.01,2,0,83.01,25,49,9,82.01,1,0,0.65,0.35,0.55
"132",346.04,29.26,4844.98,23.2,4821.78,0,255.22,38.4,59.4,157.41,255.22,0,0,14,6,8,0,13,8,3,2,13,0,0,0.95,0.05,0.05
"132",193.87,135.34,4071.52,584.05,1746.74,1740.74,1028.68,31.6,296.22,700.85,1028.68,0,0,21,16,4,1,20,6,8,6,20,0,0,0.8,0.2,0.25
"132",274.01,101.95,4384.54,384.03,1983.56,2016.96,715.26,24,229.82,461.44,681.05,34.2,0,16,12,3,1,15,4,6,5,14,1,0,0.86,0.14,0.16
"132",553.07,8.58,4977.99,479.64,0,4498.35,121.81,26.4,95.41,0,121.81,0,0,9,8,0,1,8,4,4,0,8,0,0,0.98,0.02,0.02
"132",32.71,810.24,1832.14,1615.93,216.22,0,3268.06,54.2,760.26,2453.59,685.05,2548.2,34.8,56,55,1,0,56,10,27,19,32,23,1,0.36,0.64,1.78
"281",716.54,6.51,5016.19,257.82,281.82,4476.55,84.01,16.6,67.41,0,84.01,0,0,7,5,1,1,6,3,3,0,6,0,0,0.98,0.02,0.02
"281",493.02,15.55,4930.59,259.22,382.23,4289.14,169.21,11.4,157.81,0,169.21,0,0,10,7,2,1,9,3,6,0,9,0,0,0.97,0.03,0.03
"281",121.1,92.76,4238.73,778.06,3460.67,0,861.27,78.21,288.42,494.64,861.27,0,0,35,29,6,0,35,16,13,6,35,0,0,0.83,0.17,0.2
"281",481.02,38.93,4810.58,542.64,0,4267.93,289.62,18.4,30.2,241.02,289.62,0,0,10,9,0,1,10,5,2,3,10,0,0,0.94,0.06,0.06
"281",510.27,79.86,4592.76,226.22,399.23,3967.31,507.44,5.8,94.21,407.43,429.83,77.61,0,9,6,1,2,9,1,4,4,7,2,0,0.9,0.1,0.11
"281",541.49,21.17,4873.78,299.22,584.85,3989.71,226.42,12.4,91.01,123.01,226.42,0,0,9,5,2,2,8,3,3,2,8,0,0,0.96,0.04,0.05
"305",64.67,116.05,3815.9,968.28,2847.62,0,1284.3,132.01,590.25,562.04,1284.3,0,0,59,53,6,0,58,27,23,8,58,0,0,0.75,0.25,0.34
"305",183.45,54.77,4586.56,427.63,2589,1569.92,513.64,57.4,216.82,239.42,497.64,16,0,25,19,5,1,25,14,8,3,24,1,0,0.9,0.1,0.11
"305",186.79,55.84,4483.35,675.65,3807.7,0,616.85,43,297.42,276.42,616.85,0,0,24,19,5,0,24,7,13,4,24,0,0,0.88,0.12,0.14
"305",47.74,722.38,1718.93,1196.89,522.04,0,3381.27,8.2,168.21,3204.85,1272.5,2108.77,0,36,34,2,0,36,2,8,26,19,17,0,0.34,0.66,1.97
"305",204.41,33.14,4701.77,685.05,2150.17,1866.55,398.03,56.6,283.22,58.2,398.03,0,0,23,19,3,1,22,9,12,1,22,0,0,0.92,0.08,0.08
"305",379.29,14.38,4931.19,91.61,3169.25,1670.33,169.01,17.6,151.41,0,169.01,0,0,13,7,5,1,12,5,7,0,12,0,0,0.97,0.03,0.03
"262",38.38,262.96,2955.98,1929.78,1026.2,0,2144.22,122.01,1154.37,867.84,2095.74,48.48,0,77.03,76,1.03,0,78.05,21.57,45.19,11.3,76,2.05,0,0.58,0.42,0.73
"262",49.02,152.46,3578.88,1707.93,1870.95,0,1521.32,164.01,851.67,505.64,1521.32,0,0,73.01,71.01,2,0,72.01,28,37,7,72.01,0,0,0.7,0.3,0.43
"262",38.79,176.12,3258.46,2350.78,907.67,0,1556.12,220.02,660.65,675.45,1412.11,144.01,0,84.01,82.01,2,0,80.01,40,30,10,78.01,2,0,0.64,0.31,0.48
"262",670.4,52.19,4693.17,78.41,1246.5,3368.26,406.63,0,67.21,339.43,406.63,0,0,7,4,1,2,6,0,3,3,6,0,0,0.92,0.08,0.09
"262",208.33,85.51,4375.34,826.06,3549.28,0,724.86,29.6,304.22,391.03,671.85,53,0,21,15,6,0,21,4,12,5,20,1,0,0.86,0.14,0.17
"262",61.03,380.84,2916.43,1262.59,1653.84,0,2183.77,85.2,625.5,1473.06,1558.67,609.64,15.45,47.79,44.74,3.05,0,55.92,16.27,23.39,16.27,43.72,11.18,1.02,0.57,0.43,0.75
"81",5099.8,0,5100.2,0,0,5100.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"81",234.56,39.08,4691.57,390.63,951.47,3349.46,408.63,43.6,208.82,156.21,408.63,0,0,20,17,2,1,19,9,8,2,19,0,0,0.92,0.08,0.09
"81",218.93,51.33,4597.96,961.68,2058.36,1577.92,502.24,27.2,239.42,235.62,502.24,0,0,21,18,2,1,20,5,12,3,20,0,0,0.9,0.1,0.11
"81",826.6,18.8,4959.99,112.41,1014.08,3833.5,140.21,7,74.21,59,140.21,0,0,6,4,1,1,5,1,3,1,5,0,0,0.97,0.03,0.03
"81",38.63,968.03,2704.21,1481.52,1222.7,0,2395.59,44.2,1290.7,1060.68,657.65,541.24,1196.69,70.01,68.01,2,0,69.01,8,44,17,23,15,31,0.53,0.47,0.89
"81",270.72,19.58,4873.38,270.62,4602.76,0,226.82,51.2,175.61,0,226.82,0,0,18,10,8,0,17,8,9,0,17,0,0,0.96,0.04,0.05
"120",146.35,75.73,4390.74,1164.89,680.25,2545.6,709.46,79.61,342.23,287.62,709.46,0,0,30,27,2,1,30,12,14,4,30,0,0,0.86,0.14,0.16
"120",380.88,83.47,4571.32,278.24,721.11,3571.96,503.48,16.6,64.41,422.47,394.46,109.02,0,12,8,2,2,10,3,3,4,9,1,0,0.9,0.1,0.11
"120",217.51,66.54,4568.16,525.64,2495,1547.52,532.04,29.2,202.22,300.62,532.04,0,0,21,16,4,1,20,9,7,4,20,0,0,0.9,0.1,0.12
"120",74.1,138.86,3822.09,1895.78,1926.3,0,1278.11,91.77,651.41,534.93,1278.11,0,0,51.58,46.21,5.37,0,49.43,16.12,25.79,7.52,49.43,0,0,0.75,0.25,0.33
"120",1256.55,8.56,5026.59,41.6,0,4984.99,73.61,0,73.61,0,73.61,0,0,4,3,0,1,3,0,3,0,3,0,0,0.99,0.01,0.01
"120",402.03,44.84,4824.78,271.82,2702.41,1850.55,275.42,13.6,124.01,137.81,209.42,66.01,0,12,7,4,1,11,5,4,2,9,2,0,0.95,0.05,0.06
"73",55.36,174.47,3598.48,1343.51,2254.98,0,1501.72,145.41,1074.08,282.22,1359.71,142.01,0,65.01,63,2,0,66.01,22,40,4,62,4,0,0.71,0.29,0.42
"73",65.51,77.92,4192.73,1622.93,2569.8,0,907.47,147.61,521.64,238.22,907.47,0,0,64.01,58,6,0,63,33,27,3,63,0,0,0.82,0.18,0.22
"73",122.39,151.71,3937.86,987.78,2950.08,0,1162.34,34.39,362.78,765.17,1162.34,0,0,32.18,27.15,5.03,0,31.17,9.05,14.08,8.04,31.17,0,0,0.77,0.23,0.3
"73",105.1,231.73,3468.47,1125.29,589.65,1753.54,1631.33,37.2,329.23,1264.9,1501.72,129.61,0,33,30,2,1,34,5,13,16,32,2,0,0.68,0.32,0.47
"73",119.35,120.99,4113.49,1500.44,2613.05,0,986.71,65.48,287.88,633.34,986.71,0,0,34.46,30.41,4.05,0,34.46,13.18,12.16,9.12,34.46,0,0,0.81,0.19,0.24
"73",422.08,2.25,5065.4,386.23,2208.57,2470.59,34.8,34.8,0,0,34.8,0,0,12,7,4,1,11,11,0,0,11,0,0,0.99,0.01,0.01
"7",302.19,60.77,4533.16,349.23,304.62,3879.3,567.04,6.2,259.22,301.62,567.04,0,0,15,13,1,1,15,2,9,4,15,0,0,0.89,0.11,0.13
"7",372.53,72.63,4470.75,225.22,4245.53,0,629.45,16.6,112.81,500.04,629.45,0,0,12,6,6,0,12,3,4,5,12,0,0,0.88,0.12,0.14
"7",81.87,128.12,3930.11,1824.74,2105.37,0,1169.69,86.01,673.65,410.03,1169.69,0,0,48,45,3,0,48,16,26,6,48,0,0,0.77,0.23,0.3
"7",116.65,137.69,3849.9,721.26,3128.65,0,1250.3,51,421.23,778.06,1207.29,43,0,33,26,7,0,33,10,15,8,32,1,0,0.75,0.25,0.32
"7",203.91,205.66,4078.52,511.64,3566.88,0,1021.68,11.8,213.22,796.66,399.63,622.05,0,20,16,4,0,20,2,10,8,13,7,0,0.8,0.2,0.25
"7",140.54,111.02,4154.28,728.6,3425.68,0,945.92,42,353.7,550.22,945.92,0,0,29.56,24.46,5.1,0,29.56,8.15,14.27,7.14,29.56,0,0,0.81,0.19,0.23
"56",55.09,245.85,3195.65,1873.55,1322.1,0,1904.55,77.61,1062.68,764.26,1811.94,92.61,0,58,55,3,0,58,14,37,7,55,3,0,0.63,0.37,0.6
"56",87.8,59.23,4390.34,1234.1,3156.25,0,709.86,110.61,599.25,0,709.86,0,0,50,47,3,0,49,26,23,0,49,0,0,0.86,0.14,0.16
"56",324.31,52.48,4603.58,316.54,816.81,3470.23,496.62,4.06,306.2,186.36,496.62,0,0,14.19,10.14,2.03,2.03,14.19,1.01,11.15,2.03,14.19,0,0,0.9,0.1,0.11
"56",146.16,161.68,4092.92,592.65,3500.27,0,1007.28,45.6,209.22,752.46,862.47,144.81,0,28,24,4,0,27,10,9,8,24,3,0,0.8,0.2,0.25
"56",303.42,33.16,4847.66,316.05,2129.85,2401.75,252.14,70.01,18.01,164.13,252.14,0,0,15.98,11.62,2.9,1.45,14.52,11.62,1.45,1.45,14.52,0,0,0.95,0.05,0.05
"56",399,40.17,4788.38,132.21,1056.08,3600.08,311.82,11.4,142.01,158.41,311.82,0,0,12,7,3,2,11,3,6,2,11,0,0,0.94,0.06,0.07
"275",92.94,129.77,4089.52,1423.11,2666.41,0,1010.68,72.01,472.64,466.04,942.87,67.81,0,44,39,5,0,44,14,23,7,43,1,0,0.8,0.2,0.25
"275",630.8,3.42,5046.8,210.22,300.82,4535.76,53,26,27,0,53,0,0,8,5,1,2,7,6,1,0,7,0,0,0.99,0.01,0.01
"275",297.12,31.07,4754.37,470.84,4283.54,0,345.83,34.6,190.01,121.21,345.83,0,0,16,11,5,0,15,7,6,2,15,0,0,0.93,0.07,0.07
"275",109.65,292.96,3509.08,968.68,2540.4,0,1590.72,43.4,329.43,1217.9,1037.68,553.04,0,32,28,4,0,31,7,11,13,24,7,0,0.69,0.31,0.45
"275",27.68,387.07,2630.21,2092.56,537.64,0,2469.99,190.41,716.26,1563.32,1802.34,667.65,0,95.01,93.01,2,0,94.01,44,32,18,85.01,9,0,0.52,0.48,0.94
"275",974.8,27.13,4874.38,169.81,237.42,4467.15,225.82,7.4,0,218.42,225.82,0,0,5,3,1,1,4,1,0,3,4,0,0,0.96,0.04,0.05
"300",58.41,286.81,3446.27,2202.77,1243.5,0,1653.93,78.01,845.07,730.86,1021.88,632.05,0,59,55,4,0,58,17,33,8,42,16,0,0.68,0.32,0.48
"300",81.09,160.19,3811.5,1166.29,1096.89,1548.32,1288.7,68.81,701.05,518.84,1288.7,0,0,47,43,3,1,46,13,26,7,46,0,0,0.75,0.25,0.34
"300",32.88,469.98,2367.79,2027.36,340.43,0,2732.01,142.81,733.46,1855.75,1846.14,885.87,0,72.01,71.01,1,0,71.01,24,29,18,63,8,0,0.46,0.54,1.15
"300",34.72,278.28,2986.23,1406.71,1579.52,0,2113.97,180.41,1047.48,886.07,1862.15,251.82,0,86.01,82.01,4,0,85.01,37,40,8,84.01,1,0,0.59,0.41,0.71
"300",87.95,168.59,3606.08,1000.88,2605.2,0,1494.12,68.61,399.23,1026.28,1494.12,0,0,41,35,6,0,41,12,17,12,41,0,0,0.71,0.29,0.41
"300",134.87,174.9,4046.32,1232.7,2813.62,0,1053.88,44.6,225.22,784.06,617.45,436.43,0,30,24,6,0,29,10,10,9,25,4,0,0.79,0.21,0.26
"332",254.61,60.75,4583.36,481.44,4101.92,0,500.84,29.4,221.82,249.62,500.84,0,0,18,13,5,0,17,6,7,4,17,0,0,0.9,0.1,0.11
"332",123.85,123.5,4087.32,958.48,1330.5,1798.34,1012.88,50.2,310.82,651.85,1012.88,0,0,33,30,2,1,32,10,15,7,32,0,0,0.8,0.2,0.25
"332",101.42,80.66,4259.93,1203.29,3056.64,0,839.87,80.21,403.43,356.23,839.87,0,0,42,36,6,0,41,18,17,6,41,0,0,0.84,0.16,0.2
"332",367.74,31.41,4780.97,194.62,1884.95,2701.41,319.23,17.2,221.82,80.21,319.23,0,0,13,7,5,1,12,4,7,1,12,0,0,0.94,0.06,0.07
"332",328.09,57.53,4593.56,634.65,3958.91,0,506.24,20.4,140.01,345.83,506.24,0,0,14,10,4,0,14,5,5,4,14,0,0,0.9,0.1,0.11
