Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9
199.0,0.05551757290959358,0.014512937515974045,0.019007310271263123,0.024250125512480736,0.032217781990766525,-0.0021958360448479652,0.0037114215083420277,-0.06610991060733795,0.03377753496170044,0.00976538099348545
178.0,0.031005840748548508,0.0016457450110465288,0.028222883120179176,0.02873060666024685,0.03346075862646103,0.004391815979033709,0.024383770301938057,-0.07917853444814682,0.02315213903784752,0.00623790267854929
150.0,0.007764582522213459,0.02786245197057724,0.008225517347455025,0.03715437278151512,0.018012264743447304,0.022745078429579735,0.03682934492826462,-0.08427070826292038,0.011079611256718636,0.011613475158810616
277.0,0.01134688500314951,0.02593805454671383,0.034593865275382996,0.04913751780986786,0.009231728501617908,0.008817763067781925,-0.0010911650024354458,-0.08812294900417328,-0.0018160375766456127,0.004179853480309248
122.0,0.030677227303385735,0.01827622763812542,0.04368105158209801,0.032684799283742905,0.025189049541950226,0.0067777130752801895,0.028191158547997475,-0.09416300058364868,0.046576257795095444,-0.011268004775047302
206.0,0.04026360064744949,0.011339292861521244,0.031406279653310776,0.035978492349386215,0.00639345683157444,0.011579259298741817,0.040974054485559464,-0.06591769307851791,0.02939622849225998,0.012156693264842033
81.0,0.06892676651477814,0.025044741109013557,0.03191160783171654,0.024499814957380295,0.03184250742197037,0.021120857447385788,0.020490994676947594,-0.07350509613752365,0.016509056091308594,0.022621141746640205
263.0,0.02862687222659588,0.000596124620642513,0.04616127908229828,0.04310961067676544,-0.0010677854297682643,0.029031937941908836,0.024303600192070007,-0.060839734971523285,0.01547557394951582,0.012996572069823742
134.0,0.027678465470671654,-0.00373539119027555,0.04781343787908554,0.04499569907784462,0.036715492606163025,-0.0064634704031050205,0.0027246775571256876,-0.08767800033092499,0.013908829540014267,0.0029293668922036886
58.0,0.048062682151794434,0.03922346606850624,0.046020232141017914,0.05624466761946678,0.007603995501995087,0.011142082512378693,0.05859751999378204,-0.07636929303407669,0.01943383924663067,-0.001309447456151247
337.0,0.05663856491446495,0.0037349925842136145,0.016555000096559525,0.03425316885113716,0.04493125155568123,0.03339846059679985,-0.006341748405247927,-0.07142014801502228,0.0145662110298872,0.016059638932347298
88.0,0.06388276070356369,0.007023058366030455,0.0645468607544899,0.03936797007918358,0.02025541476905346,0.005464791785925627,0.0071100699715316296,-0.07944254577159882,0.019698888063430786,0.0033249484840780497
341.0,0.03331070765852928,0.02905883453786373,0.021578442305326462,0.04669981449842453,0.0012713175965473056,0.016208063811063766,0.017928965389728546,-0.08624487370252609,0.014787085354328156,-0.00923928339034319
145.0,0.03745696693658829,0.029880356043577194,0.04979048669338226,0.02011202648282051,0.025323962792754173,0.022961819544434547,0.029164355248212814,-0.07022875547409058,0.04320964589715004,-0.0029687960632145405
272.0,0.02604755014181137,0.017653223127126694,0.047665275633335114,0.0779934749007225,0.04362137243151665,0.015201927162706852,0.0397055447101593,-0.07703655958175659,0.014949880540370941,0.005454625003039837
326.0,0.040955886244773865,0.01653803139925003,0.020761163905262947,0.1073281541466713,0.01992465741932392,0.026797080412507057,0.03673727065324783,-0.09182637184858322,0.0692647397518158,-0.017224092036485672
241.0,0.06487611681222916,-0.0020809003617614508,0.022595733404159546,0.05080905556678772,0.03014538064599037,0.025428475812077522,0.01583695039153099,-0.07799559831619263,0.007105058524757624,-0.008806866593658924
205.0,0.013070703484117985,0.02846679650247097,0.025065045803785324,0.05632227286696434,0.01039869338274002,0.009507322683930397,0.01593768410384655,-0.06775938719511032,0.05554457753896713,0.010948454029858112
